epoch,train_loss,train_cls,train_disp,val_loss,val_cls,val_disp,P@1,R@1,F1@1,P@2,R@2,F1@2,P@3,R@3,F1@3,GT,Pred,best_F1@1,train_s,eval_s,lr
272,0.000004,0.000001,0.000290,0.115016,0.101185,1.383139,0.4777,0.4798,0.4787,0.6875,0.6906,0.6890,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000017
273,0.000004,0.000001,0.000294,0.115110,0.101283,1.382663,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000016
274,0.000004,0.000001,0.000293,0.115038,0.101215,1.382257,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000016
275,0.000004,0.000001,0.000290,0.115102,0.101273,1.382965,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000015
276,0.000004,0.000001,0.000285,0.115043,0.101226,1.381729,0.4821,0.4843,0.4832,0.6964,0.6996,0.6980,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000015
277,0.000004,0.000001,0.000285,0.115160,0.101332,1.382838,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000015
278,0.000004,0.000001,0.000286,0.114975,0.101139,1.383573,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000014
279,0.000004,0.000001,0.000295,0.115133,0.101297,1.383643,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000014
280,0.000004,0.000001,0.000293,0.115044,0.101224,1.382031,0.4777,0.4798,0.4787,0.6875,0.6906,0.6890,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000013
281,0.000004,0.000001,0.000284,0.115189,0.101348,1.384107,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000013
282,0.000004,0.000001,0.000286,0.115218,0.101377,1.384131,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000013
283,0.000004,0.000001,0.000287,0.115170,0.101346,1.382458,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000013
284,0.000004,0.000001,0.000284,0.115171,0.101327,1.384475,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000012
285,0.000004,0.000001,0.000290,0.115277,0.101439,1.383887,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000012
286,0.000004,0.000001,0.000288,0.115111,0.101294,1.381671,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000012
287,0.000004,0.000001,0.000282,0.115260,0.101426,1.383450,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000012
288,0.000004,0.000001,0.000277,0.115280,0.101448,1.383195,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000011
289,0.000004,0.000001,0.000274,0.115282,0.101455,1.382672,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000011
290,0.000004,0.000001,0.000277,0.115208,0.101376,1.383168,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000011
291,0.000004,0.000001,0.000275,0.115332,0.101512,1.381977,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000011
292,0.000004,0.000001,0.000275,0.115370,0.101530,1.384005,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000011
293,0.000004,0.000001,0.000275,0.115376,0.101534,1.384191,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000011
294,0.000004,0.000001,0.000269,0.115418,0.101582,1.383574,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000010
295,0.000004,0.000001,0.000269,0.115318,0.101489,1.382893,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000010
296,0.000004,0.000001,0.000270,0.115424,0.101580,1.384351,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000010
297,0.000004,0.000001,0.000272,0.115426,0.101587,1.383895,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000010
298,0.000004,0.000001,0.000267,0.115430,0.101596,1.383416,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000010
299,0.000004,0.000001,0.000267,0.115463,0.101634,1.382947,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000010
300,0.000004,0.000001,0.000267,0.115413,0.101574,1.383954,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000010
