epoch,train_loss,train_cls,train_disp,val_loss,val_cls,val_disp,P@1,R@1,F1@1,P@2,R@2,F1@2,P@3,R@3,F1@3,GT,Pred,best_F1@1,train_s,eval_s,lr
72,0.004171,0.002717,0.145392,0.046290,0.032664,1.362629,0.1854,0.1704,0.1776,0.4195,0.3857,0.4019,0.5512,0.5067,0.5280,223,205,0.6095,0.9,0.0,0.000262
73,0.003748,0.002404,0.134399,0.045848,0.032479,1.336941,0.3915,0.3722,0.3816,0.6226,0.5919,0.6069,0.7311,0.6951,0.7126,223,212,0.6095,0.9,0.1,0.000261
74,0.006053,0.003900,0.215298,0.049837,0.035850,1.398779,0.2103,0.1839,0.1962,0.3538,0.3094,0.3301,0.4974,0.4350,0.4641,223,195,0.6095,0.9,0.0,0.000260
75,0.006610,0.004024,0.258590,0.040776,0.028513,1.226275,0.2381,0.2242,0.2309,0.4571,0.4305,0.4434,0.6000,0.5650,0.5820,223,210,0.6095,0.9,0.1,0.000259
76,0.005215,0.003335,0.188010,0.038318,0.026357,1.196019,0.4220,0.4126,0.4172,0.6606,0.6457,0.6531,0.7982,0.7803,0.7891,223,218,0.6095,0.9,0.1,0.000258
77,0.003718,0.002426,0.129163,0.050330,0.036572,1.375867,0.4532,0.4126,0.4319,0.6749,0.6143,0.6432,0.8128,0.7399,0.7746,223,203,0.6095,0.9,0.1,0.000256
78,0.003164,0.001962,0.120212,0.057737,0.043750,1.398740,0.3518,0.3139,0.3318,0.5930,0.5291,0.5592,0.7538,0.6726,0.7109,223,199,0.6095,0.9,0.1,0.000255
79,0.002860,0.001801,0.105863,0.049779,0.036593,1.318654,0.3810,0.3587,0.3695,0.6095,0.5740,0.5912,0.7476,0.7040,0.7252,223,210,0.6095,0.9,0.1,0.000254
80,0.002552,0.001588,0.096445,0.056090,0.043649,1.244115,0.3568,0.3184,0.3365,0.6030,0.5381,0.5687,0.7236,0.6457,0.6825,223,199,0.6095,0.9,0.1,0.000253
81,0.002120,0.001303,0.081608,0.059866,0.045724,1.414172,0.4286,0.3901,0.4085,0.6404,0.5830,0.6103,0.7783,0.7085,0.7418,223,203,0.6095,0.9,0.0,0.000252
82,0.002170,0.001339,0.083078,0.070735,0.055511,1.522316,0.3247,0.2825,0.3022,0.5619,0.4888,0.5228,0.7113,0.6188,0.6619,223,194,0.6095,0.9,0.1,0.000251
83,0.005941,0.003931,0.201037,0.042166,0.027875,1.429093,0.4079,0.4170,0.4124,0.6053,0.6188,0.6120,0.7456,0.7623,0.7539,223,228,0.6095,1.0,0.1,0.000250
84,0.006677,0.004415,0.226282,0.043342,0.031360,1.198278,0.2293,0.2108,0.2196,0.4195,0.3857,0.4019,0.5463,0.5022,0.5234,223,205,0.6095,0.9,0.1,0.000249
85,0.006823,0.004392,0.243117,0.034056,0.023165,1.089176,0.3274,0.3318,0.3296,0.5841,0.5919,0.5880,0.7212,0.7309,0.7261,223,226,0.6095,0.9,0.0,0.000247
86,0.004613,0.003019,0.159408,0.049502,0.036649,1.285257,0.2217,0.2018,0.2113,0.4089,0.3722,0.3897,0.5714,0.5202,0.5446,223,203,0.6095,0.9,0.0,0.000246
87,0.003801,0.002353,0.144817,0.044015,0.030508,1.350668,0.2884,0.2780,0.2831,0.5349,0.5157,0.5251,0.7302,0.7040,0.7169,223,215,0.6095,0.9,0.1,0.000245
88,0.004160,0.002579,0.158085,0.046167,0.033942,1.222574,0.3932,0.3632,0.3776,0.5631,0.5202,0.5408,0.7184,0.6637,0.6900,223,206,0.6095,1.0,0.0,0.000244
89,0.004045,0.002486,0.155957,0.056163,0.043342,1.282040,0.3015,0.2691,0.2844,0.4824,0.4305,0.4550,0.6332,0.5650,0.5972,223,199,0.6095,0.9,0.1,0.000243
90,0.003961,0.002553,0.140764,0.042275,0.030076,1.219916,0.4521,0.4439,0.4480,0.6484,0.6368,0.6425,0.7626,0.7489,0.7557,223,219,0.6095,0.9,0.1,0.000241
91,0.002655,0.001593,0.106223,0.060302,0.046787,1.351438,0.2595,0.2152,0.2353,0.5351,0.4439,0.4853,0.6757,0.5605,0.6127,223,185,0.6095,0.9,0.1,0.000240
92,0.002116,0.001263,0.085309,0.052955,0.040465,1.249009,0.3695,0.3363,0.3521,0.6010,0.5471,0.5728,0.7340,0.6682,0.6995,223,203,0.6095,0.9,0.1,0.000239
93,0.001741,0.001045,0.069566,0.059790,0.046611,1.317824,0.3920,0.3498,0.3697,0.6030,0.5381,0.5687,0.7337,0.6547,0.6919,223,199,0.6095,0.9,0.1,0.000238
94,0.001532,0.000902,0.062986,0.052498,0.039612,1.288600,0.4348,0.4036,0.4186,0.6329,0.5874,0.6093,0.7536,0.6996,0.7256,223,207,0.6095,0.9,0.1,0.000237
95,0.001514,0.000886,0.062791,0.056910,0.043696,1.321430,0.3695,0.3363,0.3521,0.6108,0.5561,0.5822,0.7291,0.6637,0.6948,223,203,0.6095,0.9,0.1,0.000235
96,0.001450,0.000849,0.060100,0.057456,0.044469,1.298619,0.3744,0.3408,0.3568,0.6256,0.5695,0.5962,0.7488,0.6816,0.7136,223,203,0.6095,0.9,0.0,0.000234
97,0.001363,0.000779,0.058384,0.055604,0.042440,1.316409,0.4471,0.4170,0.4316,0.6442,0.6009,0.6218,0.7452,0.6951,0.7193,223,208,0.6095,1.0,0.1,0.000233
98,0.001148,0.000656,0.049143,0.057244,0.044514,1.272989,0.4396,0.4081,0.4233,0.6618,0.6143,0.6372,0.7681,0.7130,0.7395,223,207,0.6095,0.9,0.1,0.000231
