epoch,train_loss,train_cls,train_disp,val_loss,val_cls,val_disp,P@1,R@1,F1@1,P@2,R@2,F1@2,P@3,R@3,F1@3,GT,Pred,best_F1@1,train_s,eval_s,lr
77,0.000369,0.000076,0.029229,0.251116,0.208477,4.263920,0.3583,0.3857,0.3715,0.5042,0.5426,0.5227,0.6083,0.6547,0.6307,223,240,0.4246,0.3,0.0,0.000256
78,0.000351,0.000070,0.028066,0.253607,0.211155,4.245203,0.3556,0.3812,0.3680,0.4937,0.5291,0.5108,0.6067,0.6502,0.6277,223,239,0.4246,0.3,0.0,0.000255
79,0.000320,0.000068,0.025135,0.259178,0.216601,4.257783,0.3777,0.3946,0.3860,0.5107,0.5336,0.5219,0.6137,0.6413,0.6272,223,233,0.4246,0.3,0.0,0.000254
80,0.000291,0.000060,0.023089,0.260914,0.218402,4.251263,0.3745,0.3946,0.3843,0.5064,0.5336,0.5197,0.6213,0.6547,0.6376,223,235,0.4246,0.3,0.0,0.000253
81,0.000281,0.000062,0.021919,0.261685,0.218977,4.270879,0.3840,0.4081,0.3957,0.5063,0.5381,0.5217,0.6034,0.6413,0.6217,223,237,0.4246,0.3,0.0,0.000252
82,0.000266,0.000055,0.021095,0.265663,0.222850,4.281294,0.3644,0.3857,0.3747,0.4958,0.5247,0.5098,0.6102,0.6457,0.6275,223,236,0.4246,0.3,0.0,0.000251
83,0.000265,0.000057,0.020815,0.265536,0.222984,4.255204,0.3602,0.3812,0.3704,0.4915,0.5202,0.5054,0.6102,0.6457,0.6275,223,236,0.4246,0.3,0.0,0.000250
84,0.000244,0.000049,0.019482,0.270110,0.227172,4.293857,0.3602,0.3812,0.3704,0.4958,0.5247,0.5098,0.6102,0.6457,0.6275,223,236,0.4246,0.3,0.0,0.000249
85,0.000234,0.000050,0.018475,0.268150,0.225370,4.278068,0.3686,0.3901,0.3791,0.5000,0.5291,0.5142,0.6059,0.6413,0.6231,223,236,0.4246,0.3,0.0,0.000247
86,0.000232,0.000050,0.018184,0.270238,0.227213,4.302484,0.3782,0.4036,0.3905,0.5000,0.5336,0.5163,0.6050,0.6457,0.6247,223,238,0.4246,0.3,0.0,0.000246
