epoch,train_loss,train_cls,train_disp,val_loss,val_cls,val_disp,P@1,R@1,F1@1,P@2,R@2,F1@2,P@3,R@3,F1@3,GT,Pred,best_F1@1,train_s,eval_s,lr
270,0.092528,0.034002,5.852564,0.357975,0.060248,29.772758,0.1081,0.0897,0.0980,0.2216,0.1839,0.2010,0.3622,0.3004,0.3284,223,185,0.1503,0.2,0.0,0.000018
271,0.092508,0.033856,5.865210,0.358536,0.062049,29.648700,0.1163,0.0897,0.1013,0.2209,0.1704,0.1924,0.3605,0.2780,0.3139,223,172,0.1503,0.2,0.0,0.000017
272,0.092114,0.033701,5.841368,0.352475,0.061180,29.129499,0.1111,0.0897,0.0993,0.2111,0.1704,0.1886,0.3556,0.2870,0.3176,223,180,0.1503,0.2,0.0,0.000017
273,0.092450,0.033809,5.864020,0.360585,0.062311,29.827399,0.1198,0.0897,0.1026,0.2275,0.1704,0.1949,0.3713,0.2780,0.3179,223,167,0.1503,0.2,0.0,0.000016
274,0.092164,0.033683,5.848087,0.360137,0.062880,29.725673,0.1220,0.0897,0.1034,0.2317,0.1704,0.1964,0.3780,0.2780,0.3204,223,164,0.1503,0.2,0.0,0.000016
275,0.092496,0.033714,5.878203,0.361068,0.060689,30.037949,0.1081,0.0897,0.0980,0.2216,0.1839,0.2010,0.3622,0.3004,0.3284,223,185,0.1503,0.2,0.0,0.000015
276,0.092524,0.033851,5.867254,0.356379,0.060672,29.570707,0.1081,0.0897,0.0980,0.2162,0.1794,0.1961,0.3568,0.2960,0.3235,223,185,0.1503,0.2,0.0,0.000015
277,0.092263,0.033757,5.850545,0.345619,0.060489,28.513041,0.0973,0.0807,0.0882,0.2162,0.1794,0.1961,0.3459,0.2870,0.3137,223,185,0.1503,0.2,0.0,0.000015
278,0.092061,0.033724,5.833664,0.352886,0.059096,29.378981,0.0979,0.0852,0.0911,0.2113,0.1839,0.1966,0.3557,0.3094,0.3309,223,194,0.1503,0.2,0.0,0.000014
279,0.092265,0.033778,5.848633,0.363342,0.060059,30.328367,0.1123,0.0942,0.1024,0.2139,0.1794,0.1951,0.3583,0.3004,0.3268,223,187,0.1503,0.2,0.0,0.000014
280,0.092266,0.033783,5.848312,0.359812,0.060026,29.978575,0.1117,0.0942,0.1022,0.2181,0.1839,0.1995,0.3511,0.2960,0.3212,223,188,0.1503,0.2,0.0,0.000013
281,0.091833,0.033583,5.825054,0.360596,0.060315,30.028180,0.1135,0.0942,0.1029,0.2216,0.1839,0.2010,0.3568,0.2960,0.3235,223,185,0.1503,0.2,0.0,0.000013
282,0.092426,0.033763,5.866277,0.362185,0.063286,29.889866,0.1288,0.0942,0.1088,0.2331,0.1704,0.1969,0.3742,0.2735,0.3161,223,163,0.1503,0.2,0.0,0.000013
283,0.092045,0.033692,5.835293,0.363145,0.060602,30.254294,0.1129,0.0942,0.1027,0.2204,0.1839,0.2005,0.3602,0.3004,0.3276,223,186,0.1503,0.2,0.0,0.000013
284,0.092300,0.033887,5.841268,0.353941,0.059692,29.424861,0.0995,0.0852,0.0918,0.2042,0.1749,0.1884,0.3508,0.3004,0.3237,223,191,0.1503,0.2,0.0,0.000012
285,0.092307,0.033742,5.856502,0.354973,0.062014,29.295889,0.1143,0.0897,0.1005,0.2114,0.1659,0.1859,0.3543,0.2780,0.3116,223,175,0.1503,0.2,0.0,0.000012
286,0.091884,0.033624,5.826031,0.360719,0.059620,30.109860,0.1099,0.0942,0.1014,0.2147,0.1839,0.1981,0.3508,0.3004,0.3237,223,191,0.1503,0.2,0.0,0.000012
287,0.091852,0.033657,5.819551,0.361816,0.059762,30.205391,0.1152,0.0987,0.1063,0.2147,0.1839,0.1981,0.3560,0.3049,0.3285,223,191,0.1503,0.2,0.0,0.000012
288,0.092129,0.033688,5.844097,0.355929,0.061982,29.394751,0.1080,0.0852,0.0952,0.2102,0.1659,0.1855,0.3523,0.2780,0.3108,223,176,0.1503,0.2,0.0,0.000011
289,0.092151,0.033721,5.842972,0.366022,0.061856,30.416605,0.1136,0.0897,0.1003,0.2159,0.1704,0.1905,0.3580,0.2825,0.3158,223,176,0.1503,0.2,0.0,0.000011
290,0.092219,0.033691,5.852803,0.354136,0.058657,29.547931,0.1010,0.0897,0.0950,0.2121,0.1883,0.1995,0.3586,0.3184,0.3373,223,198,0.1503,0.2,0.0,0.000011
291,0.092302,0.033857,5.844495,0.363455,0.060387,30.306809,0.1117,0.0942,0.1022,0.2181,0.1839,0.1995,0.3564,0.3004,0.3260,223,188,0.1503,0.2,0.0,0.000011
292,0.092191,0.033795,5.839558,0.357761,0.062908,29.485345,0.1159,0.0852,0.0982,0.2256,0.1659,0.1912,0.3780,0.2780,0.3204,223,164,0.1503,0.2,0.0,0.000011
293,0.092103,0.033830,5.827250,0.362560,0.060637,30.192294,0.1176,0.0987,0.1073,0.2193,0.1839,0.2000,0.3583,0.3004,0.3268,223,187,0.1503,0.2,0.0,0.000011
294,0.092456,0.033810,5.864541,0.364435,0.060837,30.359785,0.1141,0.0942,0.1032,0.2174,0.1794,0.1966,0.3587,0.2960,0.3243,223,184,0.1503,0.2,0.0,0.000010
295,0.092317,0.033627,5.869045,0.357792,0.061576,29.621639,0.1067,0.0852,0.0948,0.2135,0.1704,0.1895,0.3539,0.2825,0.3142,223,178,0.1503,0.2,0.0,0.000010
296,0.092171,0.033620,5.855071,0.362142,0.059548,30.259391,0.1158,0.0987,0.1065,0.2158,0.1839,0.1985,0.3579,0.3049,0.3293,223,190,0.1503,0.2,0.0,0.000010
297,0.091980,0.033620,5.836001,0.355188,0.060486,29.470170,0.1011,0.0852,0.0925,0.2074,0.1749,0.1898,0.3511,0.2960,0.3212,223,188,0.1503,0.2,0.0,0.000010
298,0.092292,0.033773,5.851970,0.360457,0.061559,29.889803,0.1124,0.0897,0.0998,0.2191,0.1749,0.1945,0.3539,0.2825,0.3142,223,178,0.1503,0.2,0.0,0.000010
299,0.091765,0.033623,5.814181,0.359539,0.060908,29.863173,0.1087,0.0897,0.0983,0.2174,0.1794,0.1966,0.3533,0.2915,0.3194,223,184,0.1503,0.2,0.0,0.000010
300,0.091828,0.033586,5.824116,0.364783,0.060788,30.399583,0.1123,0.0942,0.1024,0.2139,0.1794,0.1951,0.3529,0.2960,0.3220,223,187,0.1503,0.2,0.0,0.000010
