epoch,train_loss,train_cls,train_disp,val_loss,val_cls,val_disp,P@1,R@1,F1@1,P@2,R@2,F1@2,P@3,R@3,F1@3,GT,Pred,best_F1@1,train_s,eval_s,lr
276,0.000026,0.000004,0.002207,0.313702,0.275158,3.854415,0.4878,0.4484,0.4673,0.6780,0.6233,0.6495,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000015
277,0.000026,0.000004,0.002196,0.313674,0.275206,3.846779,0.4902,0.4484,0.4684,0.6814,0.6233,0.6511,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000015
278,0.000026,0.000004,0.002185,0.313727,0.275230,3.849720,0.4878,0.4484,0.4673,0.6732,0.6188,0.6449,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000014
279,0.000026,0.000004,0.002175,0.313720,0.275224,3.849604,0.4829,0.4439,0.4626,0.6780,0.6233,0.6495,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000014
280,0.000026,0.000004,0.002181,0.314001,0.275497,3.850361,0.4829,0.4439,0.4626,0.6732,0.6188,0.6449,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000013
281,0.000026,0.000004,0.002190,0.314234,0.275706,3.852815,0.4878,0.4484,0.4673,0.6732,0.6188,0.6449,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000013
282,0.000026,0.000004,0.002174,0.313987,0.275461,3.852666,0.4829,0.4439,0.4626,0.6829,0.6278,0.6542,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000013
283,0.000025,0.000004,0.002167,0.314185,0.275676,3.850970,0.4927,0.4529,0.4720,0.6780,0.6233,0.6495,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000013
284,0.000026,0.000004,0.002184,0.314263,0.275745,3.851854,0.4927,0.4529,0.4720,0.6878,0.6323,0.6589,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000012
285,0.000025,0.000004,0.002163,0.314192,0.275665,3.852704,0.4878,0.4484,0.4673,0.6878,0.6323,0.6589,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000012
286,0.000026,0.000004,0.002199,0.314527,0.275992,3.853510,0.4878,0.4484,0.4673,0.6780,0.6233,0.6495,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000012
287,0.000026,0.000004,0.002174,0.314554,0.276068,3.848603,0.4878,0.4484,0.4673,0.6780,0.6233,0.6495,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000012
288,0.000025,0.000004,0.002151,0.314427,0.275917,3.851058,0.4878,0.4484,0.4673,0.6829,0.6278,0.6542,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000011
289,0.000025,0.000004,0.002153,0.314630,0.276096,3.853353,0.4829,0.4439,0.4626,0.6780,0.6233,0.6495,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000011
290,0.000026,0.000004,0.002166,0.314815,0.276276,3.853891,0.4878,0.4484,0.4673,0.6780,0.6233,0.6495,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000011
291,0.000025,0.000004,0.002152,0.314733,0.276213,3.852046,0.4878,0.4484,0.4673,0.6780,0.6233,0.6495,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000011
292,0.000025,0.000004,0.002164,0.314758,0.276233,3.852551,0.4829,0.4439,0.4626,0.6780,0.6233,0.6495,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000011
293,0.000025,0.000004,0.002149,0.314983,0.276458,3.852416,0.4878,0.4484,0.4673,0.6780,0.6233,0.6495,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000011
294,0.000025,0.000004,0.002158,0.314890,0.276370,3.852066,0.4878,0.4484,0.4673,0.6829,0.6278,0.6542,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000010
295,0.000025,0.000004,0.002142,0.314879,0.276358,3.852118,0.4829,0.4439,0.4626,0.6780,0.6233,0.6495,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000010
296,0.000025,0.000004,0.002150,0.315316,0.276754,3.856197,0.4927,0.4529,0.4720,0.6829,0.6278,0.6542,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000010
297,0.000025,0.000004,0.002139,0.315025,0.276533,3.849225,0.4829,0.4439,0.4626,0.6732,0.6188,0.6449,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000010
298,0.000025,0.000004,0.002127,0.315048,0.276510,3.853716,0.4829,0.4439,0.4626,0.6780,0.6233,0.6495,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000010
299,0.000025,0.000004,0.002134,0.315246,0.276725,3.852064,0.4829,0.4439,0.4626,0.6732,0.6188,0.6449,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000010
300,0.000025,0.000004,0.002133,0.315324,0.276797,3.852729,0.4878,0.4484,0.4673,0.6732,0.6188,0.6449,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000010
